DAY,MAX_T,MIN_T,HUM,SMOKE
se-17,30.932715908530984,23.906278266566055,83.00268447031776,12.24221879260029
se-18,30.899618926289076,23.85835112083198,82.99846939198204,12.421554904608357
se-19,30.86688531970891,23.80971312241985,82.9905494379833,12.639708827088377
se-20,30.83451508879048,23.76036427132966,82.9789246083215,12.896680560040348
se-21,30.802508233533786,23.710304567561398,82.96359490299665,13.192470103464263
se-22,30.77086475393883,23.659534011115078,82.94456032200875,13.527077457360134
se-23,30.73958465000561,23.608052601990696,82.9218208653578,13.900502621727952
se-24,30.708667921734122,23.55586034018825,82.8953765330438,14.31274559656772
se-25,30.678114569124382,23.502957225707743,82.86522732506677,14.763806381879439
se-26,30.647924592176373,23.44934325854917,82.83137324142666,15.253684977663108
se-27,30.6180979908901,23.395018438712533,82.79381428212352,15.782381383918725
se-28,30.588634765265557,23.339982766197835,82.75255044715733,16.349895600646292
se-29,30.559534915302756,23.284236241005075,82.70758173652808,16.95622762784581
se-30,30.5307984410017,23.227778863134247,82.65890815023579,17.601377465517274
oc-1,30.50178820278062,23.169296784257785,82.60882204705253,18.25451505905081
oc-2,30.47186706105778,23.107476156048115,82.55961578575034,18.88481035383654
oc-3,30.44103501583317,23.04231697850523,82.51128936632922,19.49226334987445
oc-4,30.409292067106787,22.973819251629127,82.46384278878918,20.076874047164544
oc-5,30.37663821487864,22.901982975419813,82.41727605313022,20.63864244570683
oc-6,30.343073459148727,22.826808149877287,82.37158915935234,21.177568545501302
oc-7,30.30859779991705,22.74829477500155,82.32678210745554,21.693652346547964
oc-8,30.273211237183602,22.666442850792603,82.28285489743982,22.186893848846815
oc-9,30.23691377094839,22.58125237725044,82.23980752930518,22.657293052397847
oc-10,30.199705401211407,22.49272335437506,82.19764000305162,23.104849957201072
oc-11,30.161586127972658,22.400855782166474,82.15635231867913,23.529564563256482
oc-12,30.122555951232144,22.305649660624674,82.11594447618774,23.931436870564077
oc-13,30.082614870989865,22.207104989749663,82.07641647557742,24.31046687912387
oc-14,30.041762887245817,22.105221769541437,82.03776831684817,24.666654588935838
oc-15,30.0,22.0,82.0,25.0
oc-16,29.957326209252418,21.891439681125348,81.96311152503293,25.31050311231635
oc-17,29.91374151500306,21.77954081291748,81.92710289194692,25.598163925884883
oc-18,29.86924591725194,21.664303395376407,81.89197410074198,25.862982440705604
